campaign,flight_num,pos_vx,pos_vy,pos_vz,pos_ax,pos_ay,pos_az,speed_horizontal,climb_rate,roll,pitch,tilt_angle,headwind_component,air_rho,air_ambient_temperature,true_airspeed,wind_north,wind_east,ground_speed_3d,accel_magnitude,dynamic_pressure,airspeed_cubed,climb_positive,sink_positive,headwind_x_airspeed,load_factor_proxy,sin_roll,cos_roll,sin_pitch,cos_pitch,t_sec,elapsed_s,log_elapsed_s,time_sin_10s,time_cos_10s,time_sin_30s,time_cos_30s,time_sin_60s,time_cos_60s,time_sin_120s,time_cos_120s
5,74,0.14601897247380613,0.1435610947551324,0.11684447378604963,0.09372002814358808,0.1356642171094013,0.07767040046818148,0.35427395488521624,0.18018731846191965,0.1228206980856529,0.39287672791576184,0.10726766581580421,0.051435836435727876,0.15670031802219547,0.12103118269121713,0.0788147009981266,0.18684706201153245,0.17886285963971013,0.4481109453282053,0.12528427336032616,0.14988025675934616,0.135380906139426,0.11146890594794819,0.10986907327491667,0.1081045154718778,0.1167377412449094,0.1687736852039889,0.086019783358208,0.395217644011936,0.12179844781819113,0.14068580126877528,0.16427412186185583,0.28800451247738257,0.07618728316566667,0.05885531108874178,0.0641823727596961,0.05800971637326218,0.05918954891219054,0.11644293530516667,0.10961064450914915,0.16582733885059506
5,75,0.13255917941286421,0.1242524837721643,0.10058681766483381,0.08667496524236172,0.11621040375544942,0.06998192116184149,0.265622841993024,0.16540587822961703,0.10768363513711397,0.41275052114271704,0.09377366214522512,0.05060476869412954,0.14403561535900605,0.10827639298619396,0.05036485234677748,0.16398757810205866,0.18662608863362273,0.32685589076917804,0.10675850100505288,0.09298029130228419,0.0806737491304928,0.11137961929846006,0.10344395068683354,0.10151432608235306,0.09544316921356641,0.14812237117922758,0.07638884401316196,0.4415331473468155,0.14868352437998839,0.13079339880070615,0.14982617621346117,0.276530558049938,0.07110222080232602,0.05292854175168723,0.05422459722102921,0.058130652967442464,0.05290969848106785,0.09769931401145755,0.09619270705893651,0.15734719694934599
5,76,0.1240123083561713,0.13883672489897303,0.09121971012585803,0.08980226950828366,0.11733772824558732,0.06963544315430464,0.2500472562194899,0.1445242013932806,0.10941004604839993,0.3277730336016837,0.10763643850528215,0.04455961710560111,0.15835670589303555,0.12102034257544017,0.06133189469204947,0.1815374716964869,0.17273863965365346,0.32085062907211,0.12008551226044606,0.1113794330503177,0.09424105616001412,0.10929352411716924,0.10570067677115573,0.08473193413563361,0.11481248556017422,0.15244098404782902,0.08324346966052178,0.3413223458800774,0.09718746917482933,0.1398397438324966,0.1592766656181713,0.2893127789344827,0.07470650852681529,0.05576148036782302,0.05328328200605014,0.06277378226282879,0.05798965286897887,0.10880402851229383,0.11104470274551907,0.1649626420646579
5,77,0.09567406984067228,0.10901643595922846,0.0864839865257481,0.06942489447393485,0.10182140293505905,0.06647089732626381,0.1693332874751656,0.13663502751086834,0.09430486736991925,0.3344089600694653,0.08833203904754625,0.038607874386754185,0.1503847499112471,0.1049758243243463,0.04480310486069363,0.1755399148123117,0.13546319001616694,0.2100098706097485,0.11691843907888479,0.08181722719815834,0.07735448361452711,0.1027640668215574,0.09077758770192045,0.07864618196181064,0.07893645525325813,0.13459171716563428,0.08239887592386064,0.35160897607150093,0.11456303234694985,0.11975964212741035,0.14192732969552396,0.2841554573528933,0.062372863366567825,0.04551761708575695,0.04606271614637951,0.05145484638956009,0.05004368812635764,0.0878308826829284,0.09201003338881839,0.13341877920151843
5,78,0.13013513151852787,0.13540731926870203,0.09018284732312648,0.09717821780342749,0.1315723249221273,0.0738826969955276,0.28412484900642015,0.15633844063377747,0.12671969289001658,0.3629013886069279,0.10810389477024936,0.0568855632994539,0.16381258877162402,0.12066600519275691,0.05825819742334518,0.20476103361765852,0.14843919786457402,0.3601230790915426,0.13114935186369864,0.10378105086470782,0.08741140876037529,0.11541441388468399,0.11069471826661635,0.11128236791303349,0.14146779646327284,0.17492344305628182,0.1031717914029053,0.3937275975126358,0.10566504624359457,0.1576709771005945,0.17094461089434151,0.2996259504615038,0.07656302096342492,0.05251967037173499,0.06001725161433301,0.06019469161725216,0.06240901897295007,0.10045563105223432,0.10131865981873568,0.15727860236527427
5,79,0.10852483158808508,0.12835401797930654,0.08197439082086991,0.08938410379581335,0.11049028116011196,0.07534717670415297,0.22803801571424226,0.14400530061320796,0.1254824286159005,0.3910406146553877,0.09116517025649327,0.0487004032510366,0.1637713187028536,0.12160075520725884,0.06311134051752251,0.20397582611259485,0.15122969798206462,0.2845486672910625,0.11734453816196605,0.11351452839913652,0.10587093792024073,0.09882139907553976,0.11461211585063204,0.08615696208529063,0.11901206928625019,0.16257830432371045,0.08319502431291362,0.4146579056912231,0.11796597633811672,0.13634930395693254,0.15458928115274861,0.32223928980051997,0.06928355640339424,0.0531812769633431,0.05133747638621493,0.06796379895296771,0.05465633321939542,0.10324185314597181,0.0988641375432285,0.15801076990947627
5,80,0.10267263440083614,0.11921647913012674,0.08502959809475148,0.09032143762555866,0.10134723094741446,0.06940907978886245,0.22126262426759433,0.1385086117313576,0.10311352728467843,0.3681679239413394,0.09087134227989654,0.05224127197253947,0.15704928434239232,0.11166300286927136,0.05762936828127198,0.19876230225866132,0.13498394899330232,0.27978249781637543,0.11547018471428926,0.10015724878347887,0.10371360727210648,0.096219406307853,0.10892434574385244,0.1068261789344513,0.11401108525882772,0.16198002213107965,0.0748131512879197,0.38274761241907684,0.1239780706151441,0.13527510671523,0.14576433383654472,0.3022960318744338,0.07183213848065897,0.05294502627385567,0.05313698068278049,0.059942013102791694,0.058900187906511775,0.0921577782799266,0.09558441074491732,0.14206096846677968
5,81,0.1362685341928215,0.13741196687817564,0.10321386199498916,0.08705884475828402,0.12331486489457073,0.07677461980073612,0.32586801136047155,0.17209617583254935,0.12289047620289176,0.345355520335559,0.1024523939940304,0.055654222030842915,0.15890245560825847,0.11465583823935659,0.08057951332016672,0.14915730998628177,0.13701949093649698,0.4042880247591754,0.13804010151900964,0.17139395633349097,0.1342144663392043,0.12373713196451433,0.11284007818913214,0.10304807104355214,0.11667085123012011,0.16286698372590624,0.09379246182391424,0.3822185297043624,0.10573255811222287,0.1324370550998345,0.14793544036967526,0.28396033355957495,0.07233334954653134,0.058463148354403825,0.059133780541288906,0.056848873948479366,0.05370562658300991,0.09902098134625532,0.09472985255881791,0.15242334135312932
5,82,0.1180594961275626,0.1359982682843359,0.09757594567211433,0.084479282472542,0.12718752208683395,0.07838742421851413,0.2755202161332618,0.16876651078688432,0.1237937382431779,0.3540908813570753,0.09210421785504978,0.04677962076606576,0.21413917561251747,0.15984988239676928,0.059968915208113906,0.1522723308924449,0.17250041049916537,0.34068612736044923,0.13232689807653186,0.11800501697183649,0.09645871118994889,0.11298325817207983,0.10537568260911859,0.08947008178048826,0.09891928564794365,0.16836098465278987,0.08538391515315381,0.3655861229560785,0.11278616298492164,0.1314338783488911,0.15281071382025038,0.2859405536923663,0.07594234219072524,0.05913966430387718,0.05571828087158452,0.06007624786865788,0.06087880528345234,0.09922636555074485,0.10087185005033732,0.1569659893641771
5,83,0.1503966257157738,0.14216722817376048,0.1070612223462206,0.08411098658661224,0.1285074763463324,0.08413356841825474,0.27604720135031935,0.17877364117308614,0.11994994580633046,0.4071302039418826,0.09375563025495312,0.045547286122690614,0.2395157011901527,0.18752187053611347,0.05743629105359607,0.14760765160880465,0.1734781745877707,0.3479091134926852,0.11817766935145868,0.10289747919257812,0.08824689830202187,0.11454886715301738,0.10553838340299647,0.08823312156601582,0.1031716335616822,0.16076443971465684,0.07750400230638008,0.4184918250908373,0.1286265990396204,0.14955728017844877,0.16945340282252921,0.3123338084181227,0.08054567551678288,0.05503606567905385,0.05778851195314175,0.06531764347107609,0.059741565657214835,0.11498344724055878,0.10715180110051041,0.16030557622756025
5,84,0.15601127076105875,0.15424812578367228,0.10754513859366756,0.10477753855492206,0.1317416963469197,0.07499574591603604,0.34692971872322204,0.17850009073691198,0.12645091202043274,0.3952821268964428,0.12126996095615716,0.05819758694995456,0.23867507694317308,0.18399025759375467,0.06944295443597455,0.12465976353885623,0.1736368828494651,0.4346620696455737,0.1561952329131322,0.13346269983810644,0.11238836106407572,0.11139224913565686,0.12836967519067943,0.11632909981128674,0.16375678367027974,0.1742717436339178,0.11468836973092045,0.42247411360071535,0.12463347512195237,0.15686714622509546,0.16685401690782992,0.317963147467701,0.08032959660633522,0.05796540959502179,0.06786553007206003,0.06515157906738939,0.06459556747790521,0.12075682667089284,0.11334597533585707,0.1937809587264263
5,85,0.11662229052705997,0.13006846397240418,0.09443361558562821,0.0916630802930548,0.10972598178912826,0.06999317235656059,0.2365070904413753,0.1550813259879921,0.11865920271078072,0.3028541197301376,0.10397124034165384,0.047258091401996515,0.2390778460395027,0.1751617830758805,0.052354869571579754,0.11986766579632632,0.156235127546116,0.2924949228278405,0.11845760533375974,0.09727063241624238,0.08790853521133515,0.10025509191616555,0.10521304911550335,0.08817254473398493,0.11449918621464994,0.14903129761055534,0.0928962639054026,0.3093165883197877,0.12550295124143543,0.13894305102621132,0.16062638900328993,0.28694183102474113,0.07289868330381365,0.052948822128484854,0.05223883860501574,0.06596055878432362,0.05902055337296886,0.09392789712328486,0.09207628769738742,0.15826951634711353
5,86,0.12703702197799735,0.13429747475780845,0.09767073575750612,0.1146263518800692,0.12692589480258773,0.08207021337184606,0.21305325838246972,0.15264794017345207,0.12406862558191159,0.4483293381674563,0.12101400828338671,0.04396594884485121,0.21953001843233308,0.16642311742506072,0.0563998137967156,0.13317185508792478,0.1643991804008657,0.2751338972441133,0.17856280905288224,0.1137447620765753,0.11327413476423721,0.11598143186198957,0.10428379483671327,0.07823363704259034,0.17081846110684132,0.15902707156052995,0.14143086581885975,0.49057443231850206,0.13206336625722792,0.15416551954438457,0.17075981306312632,0.31552138678264235,0.07556064920959357,0.05398118909705974,0.06115719090594632,0.06892890158227832,0.06200111544443209,0.10450044438903261,0.09523208029539504,0.1557825488831081
5,87,0.11414632727356526,0.11637623662043631,0.0976167660822743,0.07658041540243671,0.11009751539309272,0.0739155071457023,0.19637246709955467,0.15809245989056514,0.10405951931276354,0.43810257200621455,0.07869061324291601,0.04898966815405287,0.20828892198887325,0.15014835322498468,0.06512434216567772,0.13203440946049536,0.1771113054887372,0.24360046644603647,0.11669812288141437,0.1436287951196097,0.13539402933420278,0.1210935963412678,0.09458495431207087,0.09664677878216194,0.0998049542196419,0.1312085727491257,0.07840569736438992,0.46373395834108544,0.1417522977577873,0.15018105373674692,0.17620334578977317,0.3307148232313386,0.07046614545480036,0.05372632819479338,0.051773049784275424,0.06098398612176474,0.051181079479708916,0.09917470107733144,0.09579650785266185,0.13807970411985498
5,88,0.10350366184512033,0.11324836014673445,0.09300983950691163,0.08389995477956494,0.10885851574603438,0.07147804380704398,0.17204970523301844,0.14415185607723002,0.08876650218419808,0.4898522551747853,0.08880176870584683,0.04529076616854062,0.1842983096361665,0.13261483754405934,0.06325826663274338,0.11335748276210199,0.14393841847964464,0.21707502437368983,0.12914185914424736,0.13752064760637056,0.13733632230125717,0.11525130670207122,0.1046841328291839,0.08376783190549743,0.10229942749360722,0.12977846954662864,0.08364249403466353,0.5080349771123542,0.17451452707057338,0.14725761870448825,0.16481354096683576,0.2978507350490211,0.07704325335740313,0.050613339527756554,0.055406430829829725,0.06181875175647279,0.050591024339888525,0.09657022474147314,0.09701243695516606,0.14584795159723904
5,89,0.09828515008146031,0.11974687183850474,0.09142202423962953,0.0827412903133109,0.1039508708488621,0.06411741615292754,0.19577637830630853,0.13641478200192733,0.0907446658021041,0.466087597001764,0.08491834338590912,0.04927833365289376,0.1999092213163985,0.14195021485929651,0.08311598449252854,0.14107294374699306,0.17541507567787643,0.25876883533300576,0.11135440414159098,0.15665917294023718,0.1542988748887613,0.11531908498743301,0.09413453320152158,0.09489344956798032,0.10609792245708972,0.13423482051705665,0.07602902934855002,0.47041350585766045,0.13658647846868946,0.16426462297342745,0.16766470073932221,0.3094442233562503,0.07591385764779282,0.04853062691367091,0.05231302672489298,0.06234171583565165,0.05936557708330511,0.10176060661281962,0.09245260998563092,0.1505105637253784
