campaign,flight_num,duration_s,horizontal_distance_m,path_length_m,altitude_range_m,vertical_displacement_m,mean_abs_climb_rate,climb_fraction,sink_fraction,mean_true_airspeed,mean_speed_horizontal,mean_headwind_component,mean_wind_speed,mean_air_density,mean_air_temperature,mean_pitch,mean_tilt_angle,mean_dynamic_pressure,mean_actual_power_W,mean_predicted_power_W,mean_residual_W,rmse_W
4,57,244.9036789999999,4302.313373952783,4313.130597472814,63.394519999999986,-0.052859999999981255,0.9749312104134021,0.4350515463917526,0.41855670103092785,26.29742428659794,17.595144851209064,0.19733283764367426,3.045824304828018,1.163447473814433,35.11031527835051,0.010456884440134413,0.27710263770508514,406.2879067302997,140.52114602734025,149.6240889047839,-9.102942877443624,17.998228269334007
4,58,249.9639769999999,4175.732961136597,4186.813912512329,66.58117,1.3528599999999926,0.9724546517909093,0.4161616161616162,0.42828282828282827,24.65820257777778,16.731029500379968,0.36050874194842863,3.3803764856512704,1.163307105858586,35.100006,0.02905674780519986,0.2753419891092544,357.38543593271896,135.9724215967763,144.1126635744114,-8.1402419776351,17.659639925692165
4,59,244.90381699999992,4259.565734699641,4271.22465682361,63.801429999999996,-1.1414699999999982,1.0500575818222568,0.42028985507246375,0.4244306418219462,25.77352176811594,17.412798051579095,0.4261778241143666,3.836928663401695,1.163539479296066,35.10000599999999,0.006533827332509134,0.29319182698469076,391.17514597281985,130.5749932100389,137.23432458755147,-6.659331377512525,19.49531225653485
4,60,257.047934,4208.160277116724,4220.961440663965,67.46899499999999,2.409790000000015,1.0224029857061858,0.4407114624505929,0.4308300395256917,24.323293590909092,16.408312050223305,0.2814581660598484,3.438356468317861,1.1633769049407117,35.100006,0.02475027474012942,0.2638557389286187,346.3472239804916,129.08906565869205,141.97691490056488,-12.887849241872821,20.533186856672167
4,61,272.7339629999998,4166.063251988418,4178.799798213063,65.39213999999998,0.15852000000001,0.9496413075994445,0.4444444444444444,0.42777777777777776,23.329189837037035,15.323550932157067,0.3768334556228065,2.974695929898833,1.1627363385185185,35.234728222222216,0.03818443232355087,0.2498717433500374,319.8094100887699,122.67786266548008,136.70771715729325,-14.029854491813168,20.92103458773262
4,62,260.5900400000003,4189.574826152575,4201.590619854047,63.775035,0.3540700000000072,0.9647174807795322,0.42300194931773877,0.4269005847953216,23.996112469785572,16.093355637041796,0.339138554732138,3.1673335535379725,1.1624901493177389,35.35000599999999,0.022968428835846547,0.25477565302465555,338.8103384647352,117.40402555867801,136.13044624626056,-18.72642068758252,24.216010764604736
4,63,254.014002,4274.595344831052,4286.777695762289,65.37098999999999,3.429720000000003,0.9963090531457086,0.4311377245508982,0.4231536926147705,25.752246772455088,16.857692994288165,0.8923665925522817,3.2839403332637844,1.1576990828343314,36.55110380439122,0.0395305492770861,0.24629029578100636,386.7272295118575,154.70029928652173,164.95505547285555,-10.254756186333838,20.823181174709543
4,64,244.398122,4215.210141355838,4225.960051242209,63.98642000000001,1.3739999999999952,0.9885722619098761,0.3987603305785124,0.44421487603305787,27.052836278925618,17.27481415373786,1.223398452498444,4.1810661323220115,1.160906509504132,35.68161757024793,0.0072506440954904945,0.2625670859878767,428.6767548786474,144.07563955865567,154.18781560314588,-10.112176044490203,21.581085955473572
4,65,246.423006,4245.07241993519,4256.298134689605,64.45147,-0.8455500000000029,0.9750841877131148,0.39549180327868855,0.430327868852459,26.602051096311477,17.261851146013623,0.8765969151437226,4.385520786065375,1.16269706352459,35.152772393442625,0.013972844970330687,0.2607530428971348,413.56834383794904,139.18430597151547,152.05054384176847,-12.86623787025302,20.40949544937228
4,66,255.529986,4182.5273505471705,4193.523982036229,64.87422,1.4374300000000062,0.9695389392396825,0.44047619047619047,0.4384920634920635,24.839161835317462,16.41625982967862,0.9487126554108097,3.7940964207820387,1.163209476388889,35.01419250793651,0.033480668287490405,0.25824420312784696,362.492741659025,135.1228607951941,151.49829469219085,-16.37543389699678,22.0302656248863
